,user_id,created_at,tweet,hashtags,retweet_count,favourite_count
439,b'Hamzaba95489481',2020-09-27 15:20:28,"b""#IndiaSikhs exposed modi's face in New York on the occasion of the world world meeting outside the UN. You can see\xe2\x80\xa6 https://t.co/sNDsABspD5""","[{'text': 'IndiaSikhs', 'indices': [0, 11]}]",0,0
440,b'pet_papi',2020-09-27 14:37:38,"b""RT @Jasleen_Kaur11: \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82Now Coming this is a next plan Pakistan  puppet pannun team's. #Kashmir_With_India #ShameOnSFJ #ShameOnPannun #Khalis\xe2\x80\xa6""","[{'text': 'Kashmir_With_India', 'indices': [85, 104]}, {'text': 'ShameOnSFJ', 'indices': [105, 116]}, {'text': 'ShameOnPannun', 'indices': [117, 131]}]",5,0
441,b'Jasleen_Kaur11',2020-09-27 14:33:11,"b""\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82Now Coming this is a next plan Pakistan  puppet pannun team's. #Kashmir_With_India #ShameOnSFJ #ShameOnPannun\xe2\x80\xa6 https://t.co/i4XbC4wFIZ""","[{'text': 'Kashmir_With_India', 'indices': [65, 84]}, {'text': 'ShameOnSFJ', 'indices': [85, 96]}, {'text': 'ShameOnPannun', 'indices': [97, 111]}]",5,14
442,b'gulabiglares',2020-09-27 14:11:07,"b'RT @NKaur99: If one genuinely feels for farmers, don\xe2\x80\x99t bring #AAP #congress #akali #khalistan flags to rallies. \nPlease don\xe2\x80\x99t demean this m\xe2\x80\xa6'","[{'text': 'AAP', 'indices': [61, 65]}, {'text': 'congress', 'indices': [66, 75]}, {'text': 'akali', 'indices': [76, 82]}, {'text': 'khalistan', 'indices': [83, 93]}]",1,0
443,b'Jatinde97972973',2020-09-27 14:04:39,"b'RT @Harbaks21769227: #Pannun has no shame left. \xf0\x9f\x98\x92 Well, nobody is afraid of you by now whether you print #Khalistan pamphlets or write rubb\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'Khalistan', 'indices': [105, 115]}]",13,0
444,b'desh_sada',2020-09-27 14:02:09,"b'RT @Jas_preet1984: Canadian think-tank that recently published  report, which argued that the #Khalistan separatist movement is a project o\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [94, 104]}]",2,0
445,b'Ha_rpreet',2020-09-27 13:47:20,b'#SFJ  Sikhs are protesting against #ModiAtUN for his policies against #PunjabFarmers #KhalistanReferendum2020\xe2\x80\xa6 https://t.co/OrrOJ9tYEh',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'ModiAtUN', 'indices': [35, 44]}, {'text': 'PunjabFarmers', 'indices': [70, 84]}, {'text': 'KhalistanReferendum2020', 'indices': [85, 109]}]",0,1
446,b'Mahmood58507887',2020-09-27 13:33:18,b'@S5harma @MustafaTariqJav @AJEnglish Don\xe2\x80\x99t fly too highly coward #hindu.\n\nI give you glad tidings of fall of your s\xe2\x80\xa6 https://t.co/LQ31pbRTM6',"[{'text': 'hindu', 'indices': [65, 71]}]",0,0
447,b'SinghGurprabh',2020-09-27 13:20:03,"b'RT @Amarjot42854873: What would you call this video after watching it? A tight Slap or a dose of humiliation for #SFJ, the #KhalistaniSepar\xe2\x80\xa6'","[{'text': 'SFJ', 'indices': [113, 117]}]",23,0
448,b'atulsubodh',2020-09-27 13:14:03,b'RT @Sanpree62321337: The entire India along with the Indian #SikhCommunity have outrightly rejected the demand for #Khalistan and the illeg\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [60, 74]}, {'text': 'Khalistan', 'indices': [115, 125]}]",22,0
449,b'Ha_rpreet',2020-09-27 13:13:58,b'#Khalistan #SFJ #MODIAtUN\n#PunjabFarmers \n#KhalistanReferendum2020\n#PunjabFarmers \nLife of farmers became so misera\xe2\x80\xa6 https://t.co/qDu9ZmeX5O',"[{'text': 'Khalistan', 'indices': [0, 10]}, {'text': 'SFJ', 'indices': [11, 15]}, {'text': 'MODIAtUN', 'indices': [16, 25]}, {'text': 'PunjabFarmers', 'indices': [26, 40]}, {'text': 'KhalistanReferendum2020', 'indices': [42, 66]}, {'text': 'PunjabFarmers', 'indices': [67, 81]}]",0,2
450,b'simrankaur911',2020-09-27 13:06:11,"b""@simrankaur911's account has been withheld in India in response to a legal demand. Learn more.""",[],0,1
451,b'simrankaur911',2020-09-27 13:04:55,"b""@simrankaur911's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0
452,b'MSMscarecrow',2020-09-27 12:57:31,"b""NSA's SOP: #Khalistan for #Punjabis, #JMB tag for #Bengalis, #ISIS for south Indians and #Marathas, and unknown gro\xe2\x80\xa6 https://t.co/dIJ5MGqVSA""","[{'text': 'Khalistan', 'indices': [11, 21]}, {'text': 'Punjabis', 'indices': [26, 35]}, {'text': 'JMB', 'indices': [37, 41]}, {'text': 'Bengalis', 'indices': [50, 59]}, {'text': 'ISIS', 'indices': [61, 66]}, {'text': 'Marathas', 'indices': [89, 98]}]",0,0
453,b'khhokher',2020-09-27 12:19:37,"b'RT @iVeenaKhan: Unemployment, drugs, and water-related issues have forced  Sikh farmers to commit suicide. Every Indian citizen must stand\xe2\x80\xa6'",[],496,0
454,b'Diptang01274703',2020-09-27 12:18:23,"b'RT @Amarjot42854873: What would you call this video after watching it? A tight Slap or a dose of humiliation for #SFJ, the #KhalistaniSepar\xe2\x80\xa6'","[{'text': 'SFJ', 'indices': [113, 117]}]",23,0
455,b'RT_Himachal',2020-09-27 11:45:33,b'RT @noumi1971: @abeesh_sundaran @garf_art @Heis3nb3rg1 @schaheid That was 1971 back then....\n\n2020 is your 1971 dude....\n\n#Kashmir #Khalist\xe2\x80\xa6',"[{'text': 'Kashmir', 'indices': [122, 130]}]",1,0
456,b'noumi1971',2020-09-27 11:45:28,b'@abeesh_sundaran @garf_art @Heis3nb3rg1 @schaheid That was 1971 back then....\n\n2020 is your 1971 dude....\n\n#Kashmir\xe2\x80\xa6 https://t.co/JdapzUMj9I',"[{'text': 'Kashmir', 'indices': [107, 115]}]",1,1
457,b'ResurgentIndia6',2020-09-27 11:25:07,b'RT @JimmyKaur3: A petition has been filed before the Delhi High Court seeking criminal action against @TwitterIndia and its representative\xe2\x80\xa6',[],15,0
458,b'dynamicsach',2020-09-27 10:58:58,b'RT @Sukhlee72644266: Few #FakeSikhs who are NRIs living outside are creating disharmony among the #SikhCommunity with the #TerrorPlanOfKhal\xe2\x80\xa6',"[{'text': 'FakeSikhs', 'indices': [25, 35]}, {'text': 'SikhCommunity', 'indices': [98, 112]}]",10,0
459,b'Ha_rpreet',2020-09-27 10:53:34,b'Punjab and Haryana were the epicentre of nationwide protests by over 350 farmers\n#SFJ  \n#Khalistan\n#GheraoModi\xe2\x80\xa6 https://t.co/es7wc2LSTx',"[{'text': 'SFJ', 'indices': [81, 85]}, {'text': 'Khalistan', 'indices': [88, 98]}, {'text': 'GheraoModi', 'indices': [99, 110]}]",0,1
460,b'Ha_rpreet',2020-09-27 10:52:46,b'Thousands of farmers blocked roads and highways in several states\n\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\xe2\x80\xa6 https://t.co/PLyUPOxGR3',"[{'text': 'SFJ', 'indices': [67, 71]}, {'text': 'Khalistan', 'indices': [74, 84]}, {'text': 'GheraoModi', 'indices': [85, 96]}, {'text': 'BharatBandh', 'indices': [97, 109]}]",0,1
461,b'dynamicsach',2020-09-27 10:33:57,"b'RT @Amarjot42854873: What would you call this video after watching it? A tight Slap or a dose of humiliation for #SFJ, the #KhalistaniSepar\xe2\x80\xa6'","[{'text': 'SFJ', 'indices': [113, 117]}]",23,0
462,b'Abdulra49028626',2020-09-27 10:09:36,b'RT @Jasmeet09660105: Exclusive #Breaking News for all #KhalistaniSupporters!! This video shows that #Khalistan is not at all a subject for\xe2\x80\xa6',"[{'text': 'Breaking', 'indices': [31, 40]}, {'text': 'KhalistaniSupporters', 'indices': [54, 75]}, {'text': 'Khalistan', 'indices': [100, 110]}]",21,0
463,b'shuruti_sandhea',2020-09-27 10:08:58,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0
464,b'shuruti_sandhea',2020-09-27 10:08:57,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0
465,b'shuruti_sandhea',2020-09-27 10:08:56,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0
466,b'2sitwat1',2020-09-27 09:50:57,"b""RT @jagtar201: My book Rivers on Fire-Khalistan Struggle is narrative of Sikh militant struggle. Here's a video presentation that summarize\xe2\x80\xa6""",[],3,0
467,b'Jas_preet1984',2020-09-27 09:27:44,"b'Canadian think-tank that recently published  report, which argued that the #Khalistan separatist movement is a proj\xe2\x80\xa6 https://t.co/dhTfkdfkFL'","[{'text': 'Khalistan', 'indices': [75, 85]}]",2,4
468,b'SudhirPuthran',2020-09-27 09:26:41,b'RT @Sanpree62321337: The entire India along with the Indian #SikhCommunity have outrightly rejected the demand for #Khalistan and the illeg\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [60, 74]}, {'text': 'Khalistan', 'indices': [115, 125]}]",22,0
469,b'isanatni',2020-09-27 09:25:04,"b""@kaushal1610 @imAmrinderS Haa haa Correct He won't share the Map of his Chutspastan. He won't say a word because IS\xe2\x80\xa6 https://t.co/IcxrlsAbLl""",[],0,1
470,b'Agampre51027283',2020-09-27 09:14:43,"b""RT @KaurVeera120596: Pannun &amp; minions, don't try so hard because you won't get it, neither the votes nor that so-called #Khalistan. Your bo\xe2\x80\xa6""","[{'text': 'Khalistan', 'indices': [124, 134]}]",29,0
471,b'Prabhjyot_Madan',2020-09-27 08:49:54,b'RT @JimmyKaur3: A petition has been filed before the Delhi High Court seeking criminal action against @TwitterIndia and its representative\xe2\x80\xa6',[],15,0
472,b'Prabhjyot_Madan',2020-09-27 08:48:10,b'RT @Harbaks21769227: they take action against the #KhalistaniSeparatists and keep electoral politics out of the sensitive matter #Khalistan\xe2\x80\xa6',"[{'text': 'KhalistaniSeparatists', 'indices': [50, 72]}, {'text': 'Khalistan', 'indices': [129, 139]}]",4,0
473,b'Prabhjyot_Madan',2020-09-27 08:47:48,"b'RT @KaurVeera120596: Pannun, are these all part of your peaceful campaign of #Khalistan? The so-called peaceful campaign of #Khalistan is n\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [77, 87]}, {'text': 'Khalistan', 'indices': [124, 134]}]",14,0
474,b'STB_Says',2020-09-27 08:45:41,b'RT @AbidHan17141025: #Khalistan\nVoter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the solution\n#Punja\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [21, 31]}]",7,0
475,b'ProfessorHarjit',2020-09-27 08:39:12,"b""RT @ChiragdeepDahi1: Why #SFJ's latest program #RailRoko will be a Big Flop Show?\n1)  No #Sikh is ever interested to join #SFJ's #Khalistan\xe2\x80\xa6""","[{'text': 'SFJ', 'indices': [25, 29]}, {'text': 'RailRoko', 'indices': [47, 56]}, {'text': 'Sikh', 'indices': [89, 94]}, {'text': 'SFJ', 'indices': [122, 126]}, {'text': 'Khalistan', 'indices': [129, 139]}]",39,0
476,b'JAKINDIA2',2020-09-27 08:25:52,b'RT @JimmyKaur3: A petition has been filed before the Delhi High Court seeking criminal action against @TwitterIndia and its representative\xe2\x80\xa6',[],15,0
477,b'samsin151',2020-09-27 08:06:10,b'RT @JimmyKaur3: A petition has been filed before the Delhi High Court seeking criminal action against @TwitterIndia and its representative\xe2\x80\xa6',[],15,0
478,b'ProfessorHarjit',2020-09-27 08:05:32,"b'RT @KaurVeera120596: #Khalistan will never be formed. But, one thing is sure that Pakistan will break up soon. And I think, Pakistani Punja\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [21, 31]}]",37,0
479,b'ProfessorHarjit',2020-09-27 08:03:57,b'RT @NupurKaur1: #Khalistan issue has been made a money-making industry in Western countries. There is a set of people who are basically fra\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [16, 26]}]",42,0
480,b'fahadkhan960',2020-09-27 07:59:01,b'RT @AbidHan17141025: #Khalistan\nVoter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the solution\n#Punja\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [21, 31]}]",7,0
481,b'ProfessorHarjit',2020-09-27 07:51:08,"b'RT @Preetka57645405: Dear #SikhCommunity, I hope all of you are aware that Gurpatwant Singh Pannun has gone mad with his #TerroristPlan of\xe2\x80\xa6'","[{'text': 'SikhCommunity', 'indices': [26, 40]}, {'text': 'TerroristPlan', 'indices': [121, 135]}]",32,0
482,b'ProfessorHarjit',2020-09-27 07:49:00,"b'RT @Gurpree91384693: #SFJ proved again that their organisation is run by brainless people. A fake #TikTok account, which has no videos on #\xe2\x80\xa6'","[{'text': 'SFJ', 'indices': [21, 25]}, {'text': 'TikTok', 'indices': [98, 105]}]",18,0
483,b'ProfessorHarjit',2020-09-27 07:48:26,"b'RT @Sukhlee72644266: Yes, #Pannun! This is the place for #Khalistan. Your #Khalistan idea is going straignt to HELL, where it belongs. You\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [26, 33]}, {'text': 'Khalistan', 'indices': [57, 67]}, {'text': 'Khalistan', 'indices': [74, 84]}]",48,0
484,b'ProfessorHarjit',2020-09-27 07:48:03,b'RT @ManmeetSethi4: I haven\xe2\x80\x99t heard of any #IndianSikhs even talking about #Khalistan. Sitting in western countries &amp; making commentaries ab\xe2\x80\xa6',"[{'text': 'IndianSikhs', 'indices': [42, 54]}, {'text': 'Khalistan', 'indices': [74, 84]}]",44,0
485,b'ProfessorHarjit',2020-09-27 07:46:24,b'RT @Gurpree91384693: #SFJ must appeal for a #TwitterBandh to all his #Khalistani and #PakISI accounts as we #Sikhs are so fed up with his #\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [21, 25]}, {'text': 'TwitterBandh', 'indices': [44, 57]}, {'text': 'Khalistani', 'indices': [69, 80]}, {'text': 'PakISI', 'indices': [85, 92]}, {'text': 'Sikhs', 'indices': [108, 114]}]",32,0
486,b'rishavarora96',2020-09-27 07:45:49,"b'RT @sekhonharveen: @sohitmishra99 #AkaliDal is DeshDrohi since #ParkashBadal took over. They with meticulous planning, made #Punjab a separ\xe2\x80\xa6'","[{'text': 'AkaliDal', 'indices': [34, 43]}, {'text': 'ParkashBadal', 'indices': [63, 76]}, {'text': 'Punjab', 'indices': [124, 131]}]",1,0
487,b'ProfessorHarjit',2020-09-27 07:44:20,b'RT @ChiragdeepDahi1: Just 3-4 people are there to support the #Khalistan #referendum gimmick. These gangs are hardly concerned about the we\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [62, 72]}, {'text': 'referendum', 'indices': [73, 84]}]",31,0
488,b'Ashfaq296',2020-09-27 07:43:25,b'RT @AbidHan17141025: #Khalistan\nVoter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the solution\n#Punja\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [21, 31]}]",7,0
489,b'VB_Subrahmanyam',2020-09-27 07:43:14,"b'RT @KaurVeera120596: Pannun, are these all part of your peaceful campaign of #Khalistan? The so-called peaceful campaign of #Khalistan is n\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [77, 87]}, {'text': 'Khalistan', 'indices': [124, 134]}]",14,0
490,b'ProfessorHarjit',2020-09-27 07:42:29,b'RT @KaurVeera120596: The Khalistan posters can be seen everywhere in #Pakistan and you can see different stages set up to spread hatred. An\xe2\x80\xa6',"[{'text': 'Pakistan', 'indices': [69, 78]}]",15,0
491,b'Hafeezu30638192',2020-09-27 07:41:10,b'RT @AbidHan17141025: #Khalistan\nVoter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the solution\n#Punja\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [21, 31]}]",7,0
492,b'KishorTrivedi7',2020-09-27 07:40:38,b'RT @JimmyKaur3: A petition has been filed before the Delhi High Court seeking criminal action against @TwitterIndia and its representative\xe2\x80\xa6',[],15,0
493,b'ProfessorHarjit',2020-09-27 07:39:15,"b""RT @KaurVeera120596: Some Pakistani friends start assuming that Indian Punjabis especially Sikhs aren't happy in their country and we can l\xe2\x80\xa6""",[],24,0
494,b'ProfessorHarjit',2020-09-27 07:35:57,"b""RT @kaurmahi829: These #Fake #PakBots will never understand the truth as they don't have the brains to handle the truth. Here is a photo of\xe2\x80\xa6""","[{'text': 'Fake', 'indices': [23, 28]}, {'text': 'PakBots', 'indices': [29, 37]}]",17,0
495,b'ProfessorHarjit',2020-09-27 07:35:49,"b'RT @Balwind97445676: #Pannun bhai, we always wanted our  Greater #Khalistan and, you very well know that #Pakistan has a bigger portion of\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Pakistan', 'indices': [105, 114]}]",10,0
496,b'KishorTrivedi7',2020-09-27 07:30:32,b'RT @Harbaks21769227: they take action against the #KhalistaniSeparatists and keep electoral politics out of the sensitive matter #Khalistan\xe2\x80\xa6',"[{'text': 'KhalistaniSeparatists', 'indices': [50, 72]}, {'text': 'Khalistan', 'indices': [129, 139]}]",4,0
497,b'YasifChaudhry',2020-09-27 07:28:36,b'RT @AbidHan17141025: #Khalistan\nVoter registration drive is the freedom drive\nReferendum is the solution - Khalistan is the solution\n#Punja\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [21, 31]}]",7,0
498,b'ProfessorHarjit',2020-09-27 07:27:15,"b'RT @EkamSin84132468: We #IndianSikhs do not agree with the idea of #Khalistan, and understand that the idea of a #Referendum is based on ar\xe2\x80\xa6'","[{'text': 'IndianSikhs', 'indices': [24, 36]}, {'text': 'Khalistan', 'indices': [67, 77]}, {'text': 'Referendum', 'indices': [113, 124]}]",16,0
499,b'ProfessorHarjit',2020-09-27 07:26:55,b'RT @Ravneet85005514: #SikhCommunity of #Pakistan will not get justice until there is #Khalistan in #Pakistan. #PakSikhs should support esta\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [21, 35]}, {'text': 'Pakistan', 'indices': [39, 48]}, {'text': 'Khalistan', 'indices': [85, 95]}, {'text': 'Pakistan', 'indices': [99, 108]}, {'text': 'PakSikhs', 'indices': [110, 119]}]",71,0
500,b'RakeshA12572734',2020-09-27 07:26:33,"b'RT @KaurVeera120596: Pannun, are these all part of your peaceful campaign of #Khalistan? The so-called peaceful campaign of #Khalistan is n\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [77, 87]}, {'text': 'Khalistan', 'indices': [124, 134]}]",14,0
501,b'ProfessorHarjit',2020-09-27 07:25:56,"b'RT @NupurKaur1: #PakSikhs are requested to raise their voice for #Khalistan on 14th August 2020, Independence Day of #Pakistan, at #Nankana\xe2\x80\xa6'","[{'text': 'PakSikhs', 'indices': [16, 25]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Pakistan', 'indices': [117, 126]}]",35,0
502,b'RakeshA12572734',2020-09-27 07:25:41,b'RT @Harbaks21769227: they take action against the #KhalistaniSeparatists and keep electoral politics out of the sensitive matter #Khalistan\xe2\x80\xa6',"[{'text': 'KhalistaniSeparatists', 'indices': [50, 72]}, {'text': 'Khalistan', 'indices': [129, 139]}]",4,0
503,b'ProfessorHarjit',2020-09-27 07:25:10,b'RT @SimranK60419840: Such evil plans of #Khalistan will never be successful. Not even in your dreams. This man is a liar and we are very mu\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [40, 50]}]",29,0
504,b'Shilpa0226',2020-09-27 07:22:43,"b""RT @Preetka57645405: Now, #Khalistan doesn't even exist on social media! #PakBot, how much more proof do you need to understand that? #Pann\xe2\x80\xa6""","[{'text': 'Khalistan', 'indices': [26, 36]}, {'text': 'PakBot', 'indices': [73, 80]}]",29,0
505,b'Shilpa0226',2020-09-27 07:22:26,b'RT @Gurpree91384693: The British Sikh Association defied the Sikh Federation UK for its demand for an independent #Khalistan for the Sikhs\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [114, 124]}]",17,0
506,b'ProfessorHarjit',2020-09-27 07:17:54,b'RT @NupurKaur1: From which angle does this broker looks like a #Sikh? His name is Gurpatwant Singh #Pannun. He has accumulated Huge wealth\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [63, 68]}, {'text': 'Pannun', 'indices': [99, 106]}]",56,0
